event_id,card_number,lpn,lpn_cmp,lpn_camera_in,lpn_in_edited,lpn_camera_out,lpn_out_edited,service_id,service_name,owner_customer_id,org_unit_code,org_unit_name,pk_lot_id,pk_lot_name,entry_point_in_id,entry_point_in_name,lane_in_id,lane_in_name,entry_point_out_id,entry_point_out_name,lane_out_id,lane_out_name,direction_type,check_in_at_raw,check_out_at_raw,check_in_at,check_out_at,payment_type,use_voucher,wallet_balance_before_raw,wallet_balance_after_raw,total_topup_raw,bank_transfer_raw,parking_fee_raw,lost_card_fee_raw,promotion_amount_raw,promotion_vinfast_amount_raw,amount_due_raw,used_change_raw,open_mode_in,open_mode_out,check_in_lane_image_id,check_out_lane_image_id,history_state,description,area_id,computer_inid,computer_outid,haunt_id,haunt_name,vehicle_type,park_duration_ms,has_manual_edits,service_category,check_in_note,check_out_note,is_exception,created_by_user_id,created_by_username,last_modified_by_user_id,last_modified_by_username,created_at,last_modified_at,face_id_in,face_id_out,feature_vector_in,feature_vector_out,checkin_customer_id,checkout_customer_id,event_date,_dbt_loaded_at
a42f5026-0d15-c610-8265-75f236b3ee6a,CARD859880,69A-86860,MATCH,,,,,SVC_05,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 2,,Lane IN 6,,Gate Out 1,,Lane OUT 1,IN_OUT,,,2026-07-04 14:36:00,2026-07-04 21:05:00,MONTHLY_PASS,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_04,,,,,TRUCK,23340000,False,STANDARD,,,False,,,,,2026-07-04 14:36:00,2026-07-04 21:05:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
a43304fc-5838-040b-b05f-523857723dfe,CARD398691,12A-38415,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_016,Parking Lot 016,,Gate In 1,,Lane IN 3,,Gate Out 2,,Lane OUT 2,IN_OUT,,,2026-07-04 19:57:00,2026-07-05 03:21:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_08,,,,,MOTORBIKE,26640000,False,STAFF,,,False,,,,,2026-07-04 19:57:00,2026-07-05 03:21:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
d9bd4ccf-0595-f62f-2fdb-58ee371cdba8,CARD988860,71A-78393,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_038,Parking Lot 038,,Gate In 1,,Lane IN 4,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-07-04 20:43:00,2026-07-04 21:17:00,MONTHLY_PASS,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_19,,,,,CAR,2040000,False,STANDARD,,,False,,,,,2026-07-04 20:43:00,2026-07-04 21:17:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
626f9303-87d5-57db-e83c-af2be2e955fe,CARD613435,54A-71755,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_005,Parking Lot 005,,Gate In 2,,Lane IN 1,,Gate Out 2,,Lane OUT 3,IN_OUT,,,2026-07-04 06:03:00,2026-07-04 07:52:00,CASH,True,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_03,,,,,TRUCK,6540000,False,VIP,,,False,,,,,2026-07-04 06:03:00,2026-07-04 07:52:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
e5e1b827-6b48-879e-a670-65afbc27268f,CARD802516,47A-35711,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_033,Parking Lot 033,,Gate In 2,,Lane IN 1,,Gate Out 1,,Lane OUT 5,IN_OUT,,,2026-07-04 14:45:00,2026-07-04 21:19:00,E_WALLET,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_17,,,,,CAR,23640000,False,VIP,,,False,,,,,2026-07-04 14:45:00,2026-07-04 21:19:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
491b4908-bdd6-4643-3fc1-7021e4a9db5c,CARD303697,34A-54178,MATCH,,,,,SVC_04,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_040,Parking Lot 040,,Gate In 2,,Lane IN 2,,Gate Out 3,,Lane OUT 2,IN_OUT,,,2026-07-04 12:45:00,2026-07-04 18:49:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_20,,,,,MOTORBIKE,21840000,False,STANDARD,,,False,,,,,2026-07-04 12:45:00,2026-07-04 18:49:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
c1ded6c3-68d5-567c-2f3a-9298becb658d,CARD796692,89A-79423,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 1,,Lane IN 6,,Gate Out 1,,Lane OUT 2,IN_OUT,,,2026-07-04 17:55:00,2026-07-04 18:22:00,E_WALLET,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_01,,,,,MOTORBIKE,1620000,False,STAFF,,,False,,,,,2026-07-04 17:55:00,2026-07-04 18:22:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
6fa97ca1-eff3-0e25-4434-f692d5c0f103,CARD838693,68A-96312,MATCH,,,,,SVC_05,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_035,Parking Lot 035,,Gate In 2,,Lane IN 2,,Gate Out 1,,Lane OUT 3,IN_OUT,,,2026-07-04 19:02:00,2026-07-04 23:00:00,CASH,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_18,,,,,MOTORBIKE,14280000,False,VIP,,,False,,,,,2026-07-04 19:02:00,2026-07-04 23:00:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
94dfd3e4-7076-7137-30b2-1a23aaf16b0d,CARD782936,11A-97903,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_025,Parking Lot 025,,Gate In 1,,Lane IN 2,,Gate Out 3,,Lane OUT 1,IN_OUT,,,2026-07-04 19:35:00,2026-07-05 00:42:00,E_WALLET,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_13,,,,,EV,18420000,False,VIP,,,False,,,,,2026-07-04 19:35:00,2026-07-05 00:42:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
1ecddf46-691f-11de-f24d-975fcf1d8a6f,CARD148257,90A-62787,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 1,,Lane IN 3,,Gate Out 1,,Lane OUT 1,IN_OUT,,,2026-07-04 19:04:00,2026-07-05 00:51:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_01,,,,,MOTORBIKE,20820000,False,STANDARD,,,False,,,,,2026-07-04 19:04:00,2026-07-05 00:51:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
1ecb4f25-fd29-afdf-922b-2a942fff18a2,CARD276134,57A-92219,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_011,Parking Lot 011,,Gate In 1,,Lane IN 1,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-07-04 19:29:00,2026-07-04 21:32:00,CASH,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_06,,,,,TRUCK,7380000,False,VIP,,,False,,,,,2026-07-04 19:29:00,2026-07-04 21:32:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
0f652c4f-c717-4843-2daa-d32b295b5dd0,CARD602077,97A-22722,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_025,Parking Lot 025,,Gate In 1,,Lane IN 4,,Gate Out 3,,Lane OUT 1,IN_OUT,,,2026-07-04 14:55:00,2026-07-04 17:10:00,E_WALLET,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_13,,,,,MOTORBIKE,8100000,False,STAFF,,,False,,,,,2026-07-04 14:55:00,2026-07-04 17:10:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
3b8db019-c9ab-d894-bff3-5a16bee4194a,CARD237200,65A-23172,MATCH,,,,,SVC_01,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_007,Parking Lot 007,,Gate In 3,,Lane IN 4,,Gate Out 1,,Lane OUT 1,IN_OUT,,,2026-07-04 17:17:00,2026-07-04 22:04:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_04,,,,,EV,17220000,False,VIP,,,False,,,,,2026-07-04 17:17:00,2026-07-04 22:04:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
1b220bf7-3482-6960-2bf5-11069536d699,CARD847512,83A-25683,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_002,Parking Lot 002,,Gate In 1,,Lane IN 1,,Gate Out 2,,Lane OUT 2,IN_OUT,,,2026-07-04 12:34:00,2026-07-04 17:42:00,E_WALLET,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_01,,,,,CAR,18480000,False,STANDARD,,,False,,,,,2026-07-04 12:34:00,2026-07-04 17:42:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
195dacbd-1f8f-5124-486f-013cb73b0af8,CARD247597,70A-60065,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_033,Parking Lot 033,,Gate In 1,,Lane IN 3,,Gate Out 1,,Lane OUT 2,IN_OUT,,,2026-07-04 12:23:00,2026-07-04 13:07:00,E_WALLET,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_17,,,,,CAR,2640000,False,STAFF,,,False,,,,,2026-07-04 12:23:00,2026-07-04 13:07:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
9f7f2e61-7cb9-3b63-9b85-0afdeba56bd0,CARD223081,55A-15314,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_008,Parking Lot 008,,Gate In 3,,Lane IN 1,,Gate Out 2,,Lane OUT 3,IN_OUT,,,2026-07-04 15:40:00,2026-07-04 21:48:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_04,,,,,TRUCK,22080000,False,STAFF,,,False,,,,,2026-07-04 15:40:00,2026-07-04 21:48:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
1eaa1f06-8799-e5a9-87a3-a6bfee2065dd,CARD777948,67A-31518,MATCH,,,,,SVC_05,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_040,Parking Lot 040,,Gate In 2,,Lane IN 1,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-07-04 21:21:00,2026-07-05 00:36:00,CARD,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_20,,,,,EV,11700000,False,STAFF,,,False,,,,,2026-07-04 21:21:00,2026-07-05 00:36:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
a6f71be1-d1f3-cb73-ab4c-3426245b2636,CARD794492,35A-70869,MATCH,,,,,SVC_01,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_039,Parking Lot 039,,Gate In 1,,Lane IN 4,,Gate Out 3,,Lane OUT 5,IN_OUT,,,2026-07-04 13:10:00,2026-07-04 18:53:00,CASH,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_20,,,,,EV,20580000,False,VIP,,,False,,,,,2026-07-04 13:10:00,2026-07-04 18:53:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
fe496e3b-77c1-fe27-2477-fe01a5e179b3,CARD840409,26A-34243,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_023,Parking Lot 023,,Gate In 1,,Lane IN 2,,Gate Out 2,,Lane OUT 4,IN_OUT,,,2026-07-04 07:45:00,2026-07-04 10:35:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_12,,,,,TRUCK,10200000,False,STANDARD,,,False,,,,,2026-07-04 07:45:00,2026-07-04 10:35:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
420b6131-5455-672e-9bbd-991196bf9a86,CARD194652,70A-46410,MATCH,,,,,SVC_02,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_013,Parking Lot 013,,Gate In 1,,Lane IN 6,,Gate Out 3,,Lane OUT 5,IN_OUT,,,2026-07-04 15:31:00,2026-07-04 18:18:00,CASH,True,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_07,,,,,EV,10020000,False,VIP,,,False,,,,,2026-07-04 15:31:00,2026-07-04 18:18:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
c0e88ef5-738d-0b7e-e47d-9745841cb4f6,CARD856364,36A-13680,MATCH,,,,,SVC_05,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_021,Parking Lot 021,,Gate In 3,,Lane IN 1,,Gate Out 2,,Lane OUT 2,IN_OUT,,,2026-07-04 09:31:00,2026-07-04 17:15:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_11,,,,,MOTORBIKE,27840000,False,STAFF,,,False,,,,,2026-07-04 09:31:00,2026-07-04 17:15:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
cd4d7ebc-5275-9b8d-68cd-41f96c4fe687,CARD342985,11A-24582,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_035,Parking Lot 035,,Gate In 1,,Lane IN 6,,Gate Out 3,,Lane OUT 1,IN_OUT,,,2026-07-04 11:43:00,2026-07-04 18:31:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_18,,,,,CAR,24480000,False,STANDARD,,,False,,,,,2026-07-04 11:43:00,2026-07-04 18:31:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
95b053db-ae60-5849-1dfa-0406385be272,CARD987434,93A-21425,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_026,Parking Lot 026,,Gate In 1,,Lane IN 1,,Gate Out 2,,Lane OUT 6,IN_OUT,,,2026-07-04 15:19:00,2026-07-04 18:21:00,E_WALLET,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_13,,,,,CAR,10920000,False,STANDARD,,,False,,,,,2026-07-04 15:19:00,2026-07-04 18:21:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
d57863aa-d4bb-f3ef-e7f6-bc33554283a4,CARD159278,96A-86726,MATCH,,,,,SVC_03,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_010,Parking Lot 010,,Gate In 1,,Lane IN 4,,Gate Out 3,,Lane OUT 2,IN_OUT,,,2026-07-04 16:29:00,2026-07-04 17:43:00,MONTHLY_PASS,True,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_05,,,,,EV,4440000,False,VIP,,,False,,,,,2026-07-04 16:29:00,2026-07-04 17:43:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
7dcd800c-e866-2060-0056-7eee4ddef09a,CARD130573,72A-89150,MATCH,,,,,SVC_05,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_007,Parking Lot 007,,Gate In 2,,Lane IN 1,,Gate Out 1,,Lane OUT 2,IN_OUT,,,2026-07-04 20:25:00,2026-07-04 20:46:00,E_WALLET,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_04,,,,,TRUCK,1260000,False,STANDARD,,,False,,,,,2026-07-04 20:25:00,2026-07-04 20:46:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
a82cd703-de68-b803-90e6-59f727210937,CARD171723,71A-31702,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_038,Parking Lot 038,,Gate In 1,,Lane IN 2,,Gate Out 1,,Lane OUT 2,IN_OUT,,,2026-07-04 20:08:00,2026-07-05 01:17:00,CARD,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_19,,,,,TRUCK,18540000,False,VIP,,,False,,,,,2026-07-04 20:08:00,2026-07-05 01:17:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
a97cc763-5462-6d17-42bf-99ce1acd7c10,CARD509922,24A-59072,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_04,Demo Org Unit,LOT_024,Parking Lot 024,,Gate In 2,,Lane IN 5,,Gate Out 3,,Lane OUT 3,IN_OUT,,,2026-07-04 15:06:00,2026-07-04 16:40:00,E_WALLET,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_12,,,,,MOTORBIKE,5640000,False,STAFF,,,False,,,,,2026-07-04 15:06:00,2026-07-04 16:40:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
cdb05178-9327-2033-1a2c-084b29b793b6,CARD867278,35A-45406,MATCH,,,,,SVC_04,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_025,Parking Lot 025,,Gate In 2,,Lane IN 3,,Gate Out 2,,Lane OUT 5,IN_OUT,,,2026-07-04 06:47:00,2026-07-04 07:29:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_13,,,,,MOTORBIKE,2520000,False,STANDARD,,,False,,,,,2026-07-04 06:47:00,2026-07-04 07:29:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
fd64724e-01e0-e3aa-14f5-b6bf048700bd,CARD970820,75A-65196,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_028,Parking Lot 028,,Gate In 1,,Lane IN 6,,Gate Out 2,,Lane OUT 1,IN_OUT,,,2026-07-04 18:05:00,2026-07-04 19:03:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_14,,,,,MOTORBIKE,3480000,False,STANDARD,,,False,,,,,2026-07-04 18:05:00,2026-07-04 19:03:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
ecd7f212-b55e-8cb4-f664-eee172df405a,CARD956089,73A-16999,MATCH,,,,,SVC_04,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_019,Parking Lot 019,,Gate In 1,,Lane IN 1,,Gate Out 3,,Lane OUT 2,IN_OUT,,,2026-07-04 08:07:00,2026-07-04 08:35:00,CARD,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_10,,,,,MOTORBIKE,1680000,False,STANDARD,,,False,,,,,2026-07-04 08:07:00,2026-07-04 08:35:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
250f804a-fd33-735d-b130-f8164fdf4d30,CARD933468,88A-74514,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_010,Parking Lot 010,,Gate In 2,,Lane IN 6,,Gate Out 2,,Lane OUT 3,IN_OUT,,,2026-07-04 16:42:00,2026-07-04 20:50:00,E_WALLET,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_05,,,,,TRUCK,14880000,False,STAFF,,,False,,,,,2026-07-04 16:42:00,2026-07-04 20:50:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
af37950c-f308-444d-7c0a-86a2387a0089,CARD592435,35A-58075,MATCH,,,,,SVC_04,Visitor Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_03,Demo Org Unit,LOT_032,Parking Lot 032,,Gate In 1,,Lane IN 2,,Gate Out 2,,Lane OUT 3,IN_OUT,,,2026-07-04 17:56:00,2026-07-04 20:29:00,MONTHLY_PASS,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_16,,,,,MOTORBIKE,9180000,False,STAFF,,,False,,,,,2026-07-04 17:56:00,2026-07-04 20:29:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
77b8b343-9ba1-cc92-dd24-f7eff6dd72c0,CARD768602,67A-58465,MATCH,,,,,SVC_02,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_025,Parking Lot 025,,Gate In 2,,Lane IN 2,,Gate Out 3,,Lane OUT 6,IN_OUT,,,2026-07-04 20:20:00,2026-07-05 01:37:00,CARD,False,,,,,,,,,,,MANUAL,AUTO,,,COMPLETED,,AREA_13,,,,,EV,19020000,False,STANDARD,,,False,,,,,2026-07-04 20:20:00,2026-07-05 01:37:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
41cc75e4-4f46-e77a-b665-4f32cbf53472,CARD328694,36A-59604,MATCH,,,,,SVC_05,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_034,Parking Lot 034,,Gate In 2,,Lane IN 5,,Gate Out 3,,Lane OUT 6,IN_OUT,,,2026-07-04 21:26:00,2026-07-05 02:25:00,E_WALLET,False,,,,,,,,,,,AUTO,AUTO,,,COMPLETED,,AREA_17,,,,,CAR,17940000,False,STAFF,,,False,,,,,2026-07-04 21:26:00,2026-07-05 02:25:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
63953035-2ceb-081d-aae3-3457787ca0af,CARD807977,19A-44026,MATCH,,,,,SVC_04,Monthly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_01,Demo Org Unit,LOT_012,Parking Lot 012,,Gate In 1,,Lane IN 3,,Gate Out 3,,Lane OUT 5,IN_OUT,,,2026-07-04 14:18:00,2026-07-04 15:04:00,MONTHLY_PASS,False,,,,,,,,,,,MANUAL,MANUAL,,,COMPLETED,,AREA_06,,,,,CAR,2760000,False,VIP,,,False,,,,,2026-07-04 14:18:00,2026-07-04 15:04:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
c24d93f5-5a01-36bf-6779-96167c4e24d3,CARD608379,77A-88707,MATCH,,,,,SVC_02,Hourly Parking,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,OU_02,Demo Org Unit,LOT_036,Parking Lot 036,,Gate In 1,,Lane IN 6,,Gate Out 1,,Lane OUT 6,IN_OUT,,,2026-07-04 15:20:00,2026-07-04 20:50:00,CASH,False,,,,,,,,,,,AUTO,MANUAL,,,COMPLETED,,AREA_18,,,,,EV,19800000,False,STAFF,,,False,,,,,2026-07-04 15:20:00,2026-07-04 20:50:00,,,,,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,,2026-06-12 14:27:47
