from_id,from_type,to_id,to_type,relation_type_group,relation_type,additional_info,version,processing_day
223990e3-8311-4526-a59d-689f5f93181a,DEVICE,ac2fe290-9c50-6e18-9c83-d63b3edf0502,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b48fc008-cccf-4180-b4c2-7e64761375cd,DEVICE,7f93c5d4-481d-f8a1-226e-7eb3382cfe0b,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c56423fd-592f-4817-9828-523d815eeebb,DEVICE,0bb9de56-07a4-716a-7398-266c998fc5c4,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c76e7380-ff2c-48e0-9b9d-b2c9397a69c8,DEVICE,ebc53a8c-8424-4ceb-a08d-ec9de9af7111,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
bd7e1d5a-85cd-4a04-8a58-c1561a78c803,DEVICE,70e64f09-1911-3022-5707-be3dba3b7faf,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
4c3beb62-765f-4569-baa4-e0035404fe43,DEVICE,ab665b7b-ad6d-bae9-21f2-11a6190e3d16,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
20215355-49ae-4cf9-bb28-35743543e744,DEVICE,e18e59e4-aefe-822a-447f-7fa321011a3b,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
2b126f3a-8970-4520-afab-a7f9cfc670e9,DEVICE,f067abe6-b601-4544-42c9-cb95c6deba5d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e1cdfa3b-1a9a-40b3-8156-3a787085aa54,DEVICE,945a8a90-3035-2877-0de3-2588bad379f9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
6c03a970-ffd6-41ea-a852-4dc7050a5de5,DEVICE,1af4a00a-e637-baed-3067-40e5e32cd3a8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
64c32266-e49c-4691-870e-cef513d7e421,DEVICE,080644cc-4a5f-42c0-11fe-96d90114e3f3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
74a72ba9-9eb8-40ab-b326-2da29aa6238f,DEVICE,d843cbbe-a277-4b1b-3579-c4f223197ce4,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8d440014-015a-42c0-8afe-07e2c7aa1518,DEVICE,e6edaa50-2d34-616e-8bec-5f2c4f0e6db7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
69e4a1a9-87c8-4be7-b1b2-46d7829c46e0,DEVICE,13b9f077-aea9-1559-d9d7-009804895c4c,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
39609dc6-a3b5-4e86-ba3b-3a530496ad3e,DEVICE,8a85cd48-a3db-3fe9-6000-e7e6bfb22c2e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
84887456-d55e-41dc-8bdd-abe5f663b873,DEVICE,866005b7-6494-07d8-b47f-f49979e3e0e9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
fe2f8ed1-6cc2-4c76-9cc2-aa4e9f317653,DEVICE,af5eb674-856a-9091-068f-07f2f27f0dd1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
47cc8846-eab4-40af-92fa-5d94bd94fd14,DEVICE,f4c7f019-a794-3f6a-f5ed-d6d1b1ae0039,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a4778d40-1cc1-47bb-8967-bfe5e66953db,DEVICE,e383cc7b-5e2e-9f3b-9ea3-6ce472c56d95,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
199f6c99-09ec-4ea9-9f9e-cd9c375cc391,DEVICE,e111baba-2b37-acee-2511-9fd5a34396e8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c13d9081-f734-4428-b80e-36cbb39b11ec,DEVICE,2c52c238-8a50-a66b-6a72-4832f1198ec3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
4b52f2d9-9386-4d2d-b9fc-172daa7e1d5e,DEVICE,6fc0efe4-7a20-1c13-860b-41f15a6e938a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a9266837-473e-45ca-b13e-e79a719170e5,DEVICE,bea24260-be5d-5b04-c5f6-3924b4131ddc,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
185067a1-e91a-4f84-8f3b-23ccbc8cb2c5,DEVICE,770b8dce-3142-e6ff-0237-eb8a88279ace,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
173a5db6-19f5-4c88-822f-97366d8cf549,DEVICE,6391fa92-5369-821a-6ce5-a974500e3880,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ea89278b-ae27-4896-8b6b-9712bc754e71,DEVICE,19b6094a-c869-b578-dd94-8df3623ded71,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
586acc24-77f6-40e7-9e21-e93235780e8e,DEVICE,d6d1fa4c-af68-903b-d0ab-c344e2322368,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
934f7023-8fcf-4904-aea7-ee48c8a529ff,DEVICE,ed500ccc-cbac-357a-e9b5-247c4456e35d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
407ccb25-8fc1-409a-8d08-0a04346dd5d2,DEVICE,8d7885b0-4192-4acd-2b74-467eaf98d86f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
99206f5d-777c-4fba-9a59-6b43a477d756,DEVICE,975761f3-9a54-bed7-dbf8-05cc35a79754,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
4656b67c-5bb9-435f-a83b-36cf73ac5424,DEVICE,6f646d6e-ab77-af49-4dc7-f76589444ed6,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
1fea341c-d28a-4ddc-868c-11d25da997f6,DEVICE,4e74bfac-8665-4314-6923-1fd9c0f220a1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
29f15bb3-1d11-45a7-9ad5-02dbdc180044,DEVICE,8494be87-ab8b-2dd9-db10-57c3562ab88c,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e7d21006-43c0-4528-9036-66018f2bf87c,DEVICE,0cce0a5e-b5ec-0e4c-a858-8a45ae9da4d9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ff7cfb8e-2fb3-4eb2-917e-82e7be4bbbf9,DEVICE,a9667b0b-c0ee-599d-5689-6298fc1d8fc1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e3851873-8908-48eb-a529-824d8e927541,DEVICE,1ca3881e-623c-ecab-e6c5-14835b737faa,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c123943b-e097-4e8c-b70c-27039b147d10,DEVICE,6cb57df5-68bf-fc5f-e2b5-0132b7be984f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3c36cebe-c0e6-4d1a-acf1-e576da236b57,DEVICE,a8a32a56-9932-7963-bdd6-eb186ca2686d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
480c1260-d72c-4d4a-b1f0-5dde1c99f361,DEVICE,7ce922e1-8194-8d71-3398-5c2fdc7ba1bd,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
72d90d97-a414-4df6-9bf4-ebfd4d51d47b,DEVICE,95b0b142-7d79-5ada-dfc1-16d662c0d091,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
527f48ef-fd54-4044-84f4-99dc1ae93f5a,DEVICE,c3b32ddf-a6ad-b813-a02b-56a4091726c1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
615115e3-ed25-45fb-81ae-232db326d749,DEVICE,4a3f098f-6585-fd05-635f-2b8c93a87179,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
63377d3d-98d7-4fb1-b929-1cb63effae37,DEVICE,375475e4-ba1f-b1f4-ed6e-72c66800d6d2,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b35f3c10-f064-4522-8deb-b8ee862ce5b6,DEVICE,6c01fb8c-ed3d-bbcf-2812-fe544e4988ac,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
eec7efc1-dd19-4ed3-b5fa-cc0c6d3d84ef,DEVICE,4fc414de-036c-174c-4e13-1f4a015c95ca,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
84c2d387-628e-4ecf-b184-d2ea8178c256,DEVICE,55d4271b-35e3-ac42-7401-6402e472f5b7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
90103120-4761-47c1-a9ba-c3053d97744c,DEVICE,d09510da-ceef-29af-44d1-5f6683111cea,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5e2a44fe-fba1-4cd8-b58d-1248cd7446f2,DEVICE,6674121a-b870-5d6a-01e4-df4dea2f9119,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7dc27cb4-e162-4e01-9fa9-c894843e7346,DEVICE,07454326-a745-eb9c-0ec8-9bdea9ed7016,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
17b8695c-41fc-4559-a3ca-984985d311b4,DEVICE,582683d4-c2be-5dd1-9203-736e5e13e2ca,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f7d34408-c28c-4b1c-83d4-144ed3c74365,DEVICE,506f3fcb-028b-1db6-d40b-674e07480551,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3039571b-045d-4959-bfcc-29655541ed48,DEVICE,2aac5eaa-a71b-ba77-7f49-ebfdf7c21dd8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
669de690-1c93-4608-8176-b0b965c20753,DEVICE,c3b5ba6a-ac05-949c-39a2-ca3dd6da19bf,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0448189c-da73-4c42-bd87-f166a96d35f7,DEVICE,419e67a8-eff2-2bef-39e8-26a1ee0fb450,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5f34f9ac-8674-487a-baa2-2b1e4d0121b4,DEVICE,f340ae0d-370e-3631-5d49-03f05a21c502,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
40ad124b-2c86-42c2-b968-eb9c4a91da36,DEVICE,ef1f5c00-10f9-0d65-b2bb-ab594c9cc6cb,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d9c6869c-9ca1-475d-88fa-52d266471188,DEVICE,d22984a9-3c3a-a5b5-2ff1-c1ed37a757ae,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d21d7c44-5180-4cb6-9bfe-865191d91220,DEVICE,d8adb342-6152-81fc-dc1b-e4112db1bc94,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8d940183-4d90-4d6a-93f7-5d990563ee69,DEVICE,92166964-0a3b-a1c8-b3dc-7871591e69e7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a9865fb7-130d-4bea-a54d-7cf7aba6f59a,DEVICE,6e600b28-21f2-23a7-8b22-85c090cf10ee,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e1c49fef-971b-4c52-beef-e194b988adf0,DEVICE,c9751881-c222-c590-bd93-099a709e5573,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e4278c9a-f852-4ba1-a590-7da97f1a46d7,DEVICE,a925c2b6-dfe4-0070-8228-41728455e43f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5036c32e-9aea-448c-b58d-fd2abec71fa6,DEVICE,1531d868-dccd-fd2e-bed8-3a7da4ebe68b,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
fb77aaeb-a431-41d8-b4c7-8497db2ad956,DEVICE,1b958ce4-2c0e-4e53-50ca-d460d8f81106,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
94129d23-46da-4166-b98f-dbf97b4a5f9f,DEVICE,7005e085-267c-fd72-63f9-b03ed0241ff7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3dc8094a-1d1a-43ab-a089-556f4f71cdeb,DEVICE,bf3d51a9-7070-0324-ef94-ab01c89f8c35,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ba8e74cb-ed06-406d-ad00-fad9c9e7beb6,DEVICE,96e9a44b-4713-08dd-f181-6824af0fdabb,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
974252d8-9ad0-4df8-b9a9-d745a0701118,DEVICE,7a0bb51b-61f5-4299-633c-05354edb9df6,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
62c511b9-8a2c-45b9-bee6-04c24ce388f7,DEVICE,f2968cc9-61ea-d197-c37c-8123e9be06ae,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b1314c76-7e0d-455e-bddc-1cc0a1830590,DEVICE,8cd58a57-5836-c7a0-2579-e356ce4e1a10,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
24654aee-6bae-4e8d-ac93-7abb843b56b9,DEVICE,39890d6c-7a9f-0467-1366-bf2a1d81ace7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
499e8908-a1b4-4a20-a6da-dbeb12453b69,DEVICE,c66bc6b3-79d3-a2a4-0b27-51388aff9f59,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
65a76bf5-1b2d-4971-8100-c774fb7aa148,DEVICE,c5d804ba-f9ec-6281-ac88-ece54dbf2294,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
727bc138-5eee-4db8-9e0b-f3ce805d0b24,DEVICE,32e58914-5317-e7ea-229f-65fd8e662563,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b092d9ed-5d9a-4cac-9ebe-f2734a1d1492,DEVICE,30eb101b-83d9-2173-cbfc-1c56ceedf9c9,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
1bb2f950-8370-49dd-9e36-53592b637a77,DEVICE,e67ae767-3f1d-b349-daf1-19fb369f781c,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
27c3b968-1509-4af8-a86c-2cd4ac370085,DEVICE,870b103d-4df1-7b0a-bc2c-5dc06e3fe3f8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d652df08-3def-4b86-9e67-9e77b222c4b0,DEVICE,82b73ea9-988f-e66b-8c79-04db70833140,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3c9516f4-765f-4394-9c34-ebb0d2a05aa0,DEVICE,efd2fdb5-a925-0fbf-1f84-02861031c0a3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
62c7a951-092a-4d8e-8392-dc82997e289e,DEVICE,fec27cc8-5b59-c0cb-3fa4-84f7478463f3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0e817453-ea1a-4466-93c8-841cc36a0a51,DEVICE,526b76c8-5c2d-4522-df2c-76da929bcbba,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7d80636e-95bb-4cc9-aeab-55b48a0c109e,DEVICE,65399e0d-12ec-6842-77ce-977724ef3d3f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
41a67b62-00c1-45fa-9cef-73ecc12182e8,DEVICE,29ebdfa4-df0f-107f-88e6-bd765d0d5840,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0efac976-4e78-4d63-a313-7c23a9549272,DEVICE,d1fda5bf-bbfb-0b13-bdfd-2bbe95527a4f,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
0ca4f7cd-9a06-4427-952e-28c31a1592e4,DEVICE,6096c942-7c45-77c2-6a20-0d878fbac50d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
255d1ecf-7c74-4a83-8dab-b8534f79f972,DEVICE,1556dc27-ae84-8a53-a3f5-350ee5523b2d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d23c02b0-c538-4b82-b1b9-ba9dbdf9e236,DEVICE,e329517a-8d34-c810-f0f6-08b39146ee6d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a20d72ed-1d84-4922-aae9-bd495ffe81c5,DEVICE,52809f2a-b0bd-3716-8bec-82796b1c71f6,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
585c2692-2bd0-4f11-9be1-1877e9759eb3,DEVICE,4b061623-2d03-cedb-78fc-f449da931c4b,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d978d3dc-a659-483a-8747-5d37cef13fd9,DEVICE,bf166e53-d403-6f51-0963-715651d78a4a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ef3a12c7-cf8a-4dde-b31f-251eb53c787d,DEVICE,0df6f334-6306-63a1-196f-6eded4bedfba,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f721d8e1-7a1a-4342-aae7-149bd3e99df5,DEVICE,af160fef-da7c-030c-e0a8-182dfebf9c86,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
3b064209-b47b-4012-94b6-8c849798a028,DEVICE,f33624d2-bead-18cd-d9c4-d42905a6bbee,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
bc3d9645-0d8c-491e-a36d-0786510ac8b0,DEVICE,041cf11b-0b7f-70d3-ef79-c0f7cf34a41a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
68a496cc-236f-4524-a5f4-6fccafbad321,DEVICE,127775ae-660a-60ce-ed9c-62b9dfbe2e2d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5c2a979b-4d69-4bcc-9f4f-c67f88bf3c13,DEVICE,b9bec3a8-9714-4a7b-8125-f011611b9620,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
24942a3a-47ae-458c-aaf2-08205b88fb0f,DEVICE,61a212b2-97ce-97af-cf55-c99593f11291,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
408cffbf-8b6c-4efd-ba50-3135bbb233d8,DEVICE,0e921ac5-d751-03de-cf09-3966086bf2d3,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
dea25658-3174-41dd-84c3-b87eb8251822,DEVICE,b1d7c64a-b616-091d-22a4-8744d13d6129,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
21d5468c-d9fd-4e55-9c3a-9c300ebc1659,DEVICE,45c26aaf-af15-9fc0-8fd2-c0abfbf662f0,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
5d0ac481-cda3-4b7e-9659-d0412cf3e3c2,DEVICE,15f2a754-4291-cfba-9a16-5038f89a2891,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e78fc163-b4e3-4ee9-abb0-403fc9c9d313,DEVICE,09572b85-3eb2-3241-1751-e373f162ba86,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
2d5a02e2-0f55-4c12-85c9-08f48fdab321,DEVICE,c87cbb32-7b41-af0f-2699-5af5068ab8e0,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
715636bd-2891-48cb-913e-3f093e1ad34d,DEVICE,c1384ab4-0828-6092-5ea0-506137e231d8,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
585dfb25-b9eb-4b44-b7e9-a0a10aaed7a8,DEVICE,31d577fc-b482-3acf-b875-073cd636c881,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
08e14b9b-ac4a-47a6-b30d-04c9503930f2,DEVICE,a812d860-3f77-a8e8-2189-f12712da4b3a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
09d212ea-7dd5-4862-a0ac-8ee3b977ea5c,DEVICE,0f510f0a-853f-8b09-b50c-ea2cea4f6cfd,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
ff05cacd-abdc-4b5e-a0ec-0bf769b90a51,DEVICE,e7c9c9d2-0d5d-95ef-2a38-e96d16e01d98,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c36def4e-a631-48be-858f-eb676f42ecc4,DEVICE,84c3458d-a208-5c42-5cc1-5409bba25704,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
05288785-6287-4ce9-8525-9c501bfbf90a,DEVICE,99fe3306-1304-8e18-6e36-7b9c8555a171,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
96f87c5e-433f-4268-8839-34a5fdbcdc1d,DEVICE,3c5bcf6f-c96f-ae6d-7dba-a6bf0b4ced8a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
06555257-00e7-49fb-9ddf-6a2289219880,DEVICE,88c671ee-1989-049a-4fc9-ad927d4a8f11,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
36eef416-df78-43de-b20c-23c47aeedaa1,DEVICE,507a1f5a-577c-38fe-16c0-48c04edda439,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
9262a82d-376a-49c2-aaf9-fc811bb0649a,DEVICE,c4019f76-d518-f140-6562-4f98bc5502f1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
168e6213-1b02-4906-855f-c292d477f587,DEVICE,ae49962e-c16c-613f-5cea-77df87d09d2c,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a93f9177-1a8b-47d6-8800-5a209f38f5cd,DEVICE,2f9ec0e8-5384-e4c9-3668-69739477ff7e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
a2fb565e-6a20-4166-937d-647ed5b0fb6c,DEVICE,61127b8f-81d0-9878-81ca-9ceb2fcbdb6c,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
f0576a27-df5b-4ea7-9a27-a816bd9a69d4,DEVICE,ce5e5f3d-54df-5500-0d4e-57351410a982,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
d7d4de7c-7518-4fdd-b1e6-724091598db6,DEVICE,d718fee9-0ca9-a596-85dd-47b7ac57f12b,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
e20726a4-1b3e-47b7-971e-70b4d1830f48,DEVICE,c7870ea8-acb7-6191-97f9-027221e5c22d,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
7956788d-8f7a-402d-aad2-0a0993852813,DEVICE,c7901579-cf4d-0bf7-8fb1-b1c35d8c9b4e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
b984e9c6-c7cd-4be2-aa09-648407972cc0,DEVICE,16eb226f-5f50-1419-ae03-90125e095e9e,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
6385f40f-9e72-451f-bd50-1f67aa301a32,DEVICE,368cf512-5d07-76eb-bba2-8b6b18c2e77a,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
c17cbc71-1ebc-4f25-9791-ea595956e6a0,DEVICE,56269dfe-7fe6-cb3f-23da-48dd34c9cac7,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
8748a2a8-27b1-4230-b0bd-b6d7e907ecc4,DEVICE,75d8b6e6-daa5-52d5-544d-a8c1dbcccdc1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
03255ce4-c3ab-441c-aabc-bc2262ed836f,DEVICE,fbdd4042-bb48-6734-673a-7f382e41c971,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
62325e2d-959d-478f-8535-7dc602404ae6,DEVICE,d42320be-5f07-93d7-f7ba-5164d9f202d1,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
24132864-67b4-4780-af43-e1db8ea4ec3d,DEVICE,0bd023a8-8751-cb86-7533-b20d3cf7fe97,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
beca461f-2329-4255-974c-220ea0cd605b,DEVICE,b9a441fe-c775-4cb0-0796-0dd7ada53cca,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
56e21cc9-7e4e-4f29-959d-322d5bce0252,DEVICE,e6e447e4-e3b5-ceb9-008f-9b765b3b3140,ASSET,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-01
