device_sk,asset_sk,device_id,device_tenant_id,asset_id,asset_tenant_id,relation_type_group,relation_type,relation_additional_info,relation_version,_dbt_loaded_at
dsk_39e5c84f3d4248bc,ask_874b58c897af4759,86095e2b-8efc-4a8e-b670-9e532183ac29,66f096d8-521b-4090-8052-c188b08821d5,371d1c16-f5e3-fb12-0b77-343a88be0d9a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_9b9005e79b41a392,ask_d5b1878c9635f9e0,0c682a0c-27d7-4143-919b-be4af2baa771,66f096d8-521b-4090-8052-c188b08821d5,70c939a0-53e9-40b9-d5c2-5672e3fab056,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_83d1a374db582afb,ask_4db0745134bd58c9,513a2882-07db-4cdf-8090-64262e79aa76,66f096d8-521b-4090-8052-c188b08821d5,b8791d16-5e02-46e2-60b6-2f7580daf4d3,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4fb1d21728f370e4,ask_1b371087d6ea96be,1907f827-fc06-427a-80fb-47d0959e1d6b,66f096d8-521b-4090-8052-c188b08821d5,7b47a67b-7e37-4586-d497-723407d6859b,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_5f85eaeb3970002a,ask_652d8c863b47ba79,a8d82521-43b9-4bd7-892b-c62d474e81ff,66f096d8-521b-4090-8052-c188b08821d5,6c871f4e-2f54-a562-1725-427944b65c76,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c3308bda34415a0c,ask_cf0259925af7e30f,5e4cfd24-52b2-4638-a990-9d9492b86dcc,66f096d8-521b-4090-8052-c188b08821d5,6be1c55c-42ce-4bb3-c880-10ee4d0572da,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_0717480357a25678,ask_64fb7df83fc497be,261640e1-025b-4d6a-baf1-3dcfc44a1498,66f096d8-521b-4090-8052-c188b08821d5,1000bb21-b9d1-b68c-b2f5-d6fd936c14b6,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_10a114a7e60b42e4,ask_ae6bd21a8b019805,d93fb0ff-b28d-452d-89a8-c8bb5bac87be,66f096d8-521b-4090-8052-c188b08821d5,942640ed-ed97-1316-58ae-f7a3b16b9914,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b8c39ad275d405de,ask_ed67c33f22af5b09,56a24e2b-cfe3-4b95-94d0-f9a424111495,66f096d8-521b-4090-8052-c188b08821d5,8e84cde9-af82-cca9-6765-a55721606656,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_a48f888e7b896901,ask_0bccc8dfab1228bd,9ceaa353-f10c-4663-bf34-13113e9299f8,66f096d8-521b-4090-8052-c188b08821d5,2acbe2be-0b45-c914-85b3-7654739646ee,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1349dfe7d978ee77,ask_c0f08923d068e1d5,61064621-2ecb-4f96-bd5f-f5efba1a48fe,66f096d8-521b-4090-8052-c188b08821d5,7e482d2d-eda4-db1b-12fd-e51088b56ec9,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_5a816e18494b853b,ask_e62b628f6b8c9740,367bf1b4-0932-4253-8fb4-3c4434db855e,66f096d8-521b-4090-8052-c188b08821d5,87c159c3-4e22-0c15-3cca-235af7b56750,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ae8360c00ee20c57,ask_741264668d7a7833,45081a67-4816-47e0-bdbb-6046ba9e86bf,66f096d8-521b-4090-8052-c188b08821d5,67fb77be-e8c0-5b0a-a48e-3af44206dca4,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_5ddb97ad39793630,ask_efb3a2859c063dd8,53dad1e2-a02b-4ff7-afa4-0ecc21b8031e,66f096d8-521b-4090-8052-c188b08821d5,3ee3977f-e22f-0472-d673-59d0daadd664,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1d584af94318e53a,ask_77f35659b3045e56,b922c210-ce5a-4211-ba65-18870fc24eef,66f096d8-521b-4090-8052-c188b08821d5,e469cd6c-6b30-a040-3e4a-d32747f76339,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_95de2ced1234c193,ask_407d36dfe8a73e60,88d27908-0a18-46d2-b24e-a2ca2f7f3778,66f096d8-521b-4090-8052-c188b08821d5,6525e784-01c7-36ba-5bf5-35b6b099272a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_93a1a61365577aef,ask_673bd2c937ed0ebe,f4126f50-c537-4937-abd1-f0517f5a78b8,66f096d8-521b-4090-8052-c188b08821d5,af45d89b-7bc0-f65f-75bf-ce4f0e6ab4db,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ad23540698315d75,ask_9ea639b88a8ce4bb,8f532598-5370-407e-918b-b31bb36760d4,66f096d8-521b-4090-8052-c188b08821d5,8e956821-da41-ff99-1576-6ce7d31b6db3,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_e85ece1489bfce57,ask_28c5e3c7defa3b83,5772e590-8bfc-42a1-b73e-8174057f249c,66f096d8-521b-4090-8052-c188b08821d5,830ff187-f7b5-1ff0-4059-1fe15c89f299,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_55d42e73ee507ae7,ask_6a72e5fed17605a1,cd9ae415-1472-44cb-8bb8-62032fb27ad4,66f096d8-521b-4090-8052-c188b08821d5,690e0b10-40e1-862a-2d4a-07139f8c5f5a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4820589f1b120381,ask_a962774ab34e4e67,8f76b146-1a9b-4304-86cf-c6b3c63b6767,66f096d8-521b-4090-8052-c188b08821d5,ec7d67d8-c3c7-daec-0d53-f9e33ef26410,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_f06230e57b046227,ask_05122ea286bb706c,f0ed3ec2-7f82-4b97-aec3-91f494ffc794,66f096d8-521b-4090-8052-c188b08821d5,e1c4c842-91f6-de1b-ebad-a684a84ee342,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_858d2575cb8a535d,ask_edd29f61a3e71800,e2e231e5-dc38-4a59-8ec1-493e0d274853,66f096d8-521b-4090-8052-c188b08821d5,d031b77a-1ae6-ce94-38b7-ca8a970403b1,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_6265b250b4f05df1,ask_abe0d2123666a4b8,58aff699-8261-4f02-af92-f045715abe81,66f096d8-521b-4090-8052-c188b08821d5,99b95c1f-72e2-d3e5-a181-cbb5ea7c072a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b8c68f29b684e1e0,ask_619c4e9919368a24,f7e00f11-4ba9-4216-a685-12fdcc0ce9d3,66f096d8-521b-4090-8052-c188b08821d5,be4d1a7f-fe19-9a16-b6c1-d5d0b70b2210,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4d30146340f9c4bb,ask_b07cf47fb50b2556,08b4d0bb-f05a-4b2d-9436-82ef740b6fd5,66f096d8-521b-4090-8052-c188b08821d5,b875194d-83bf-9828-86fe-f3771bc1c4a0,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_55abe145abdd2c36,ask_01afc5f17920829b,93e25059-4908-40ca-b5fc-254a604fa16b,66f096d8-521b-4090-8052-c188b08821d5,72a496ed-99a8-4820-3c7a-ebebb06113f6,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ed7566de2e48d796,ask_2fbf582e80bcab06,586cd346-2a83-47fc-8778-23b96acf7774,66f096d8-521b-4090-8052-c188b08821d5,6a5ff938-0c77-9fea-e70a-b2fd69271e07,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ded9861340601b01,ask_12416f3abfc4c15e,468aefd9-84d3-42e0-a533-b40988be8d13,66f096d8-521b-4090-8052-c188b08821d5,275599f6-cfb4-cc37-8bda-2fe6afa5d675,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_0c83ae05bdf468e9,ask_94aef23ee5e4afce,210d03d6-5391-4a34-be05-887c2f35039d,66f096d8-521b-4090-8052-c188b08821d5,b6e2a7b4-ba2e-d38c-7745-3c2e9416ba64,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_02c6e6970a896986,ask_ec9ea8e0c7302f11,a44c7acd-0752-408c-bc61-52b8ed14f31a,66f096d8-521b-4090-8052-c188b08821d5,174bfb4e-b054-aac1-0102-75ff43de2e40,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_fc9041b4f2cf427e,ask_078f948c9b0e1fdd,87bea274-a66a-4e3d-976a-4db4a1aa032e,66f096d8-521b-4090-8052-c188b08821d5,019e1b28-e032-bfcd-c4e3-e859b717812f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_cf86ba3b4bf865f4,ask_897704a84df94508,36cb48ee-8897-4a7e-b744-07adeba25072,66f096d8-521b-4090-8052-c188b08821d5,0f3bf61e-6207-44f5-4393-19930e425f21,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_f033c75121fce39a,ask_870cc0aeb945be9a,886d17ff-ffa4-4e1c-821d-4666c097147d,66f096d8-521b-4090-8052-c188b08821d5,d629bb1f-bd25-9501-40e3-b0b83d69bb16,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_2290273dcb684222,ask_98306d5fe4be5245,ede3c0d2-cdb3-4c84-8049-f95e144edcde,66f096d8-521b-4090-8052-c188b08821d5,a788a20a-6330-c6fa-5e2e-1bd1457753e2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_35650facccca18c3,ask_17c89baed6b5b94f,4de3c262-0da2-4119-b6df-da13b0dc8c4f,66f096d8-521b-4090-8052-c188b08821d5,9c88035d-644c-0fba-ed62-931a54d7c751,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_8be6b86d0a7c1ec5,ask_aa170c171d1d378e,c91c9204-8f76-43c0-ae8a-7bf7f3351984,66f096d8-521b-4090-8052-c188b08821d5,1dd2d336-8043-6517-29e3-662e1a72e1eb,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_30100cd32def2d83,ask_511d458e3fb793ef,1395686a-d06c-465a-bbce-d3531388cdb7,66f096d8-521b-4090-8052-c188b08821d5,5ecfc81c-d7b4-9da9-4560-06b73bb7c803,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_f6ac4fec67a3564c,ask_f48576cbecc0dae9,1f14948f-0375-4dd5-b111-d0c82e9e1342,66f096d8-521b-4090-8052-c188b08821d5,34c19101-e62c-b68a-ede1-bfdb7f1e12c2,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_e63ddb1184ecc527,ask_95c7dd89e1590cc3,6e43b05c-79dc-4029-8663-a4b11954babe,66f096d8-521b-4090-8052-c188b08821d5,908b2587-1aee-8b45-2b36-8f2778571d5e,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_adc27ca8e3c40206,ask_2ef9f4a8b6bafd48,bffd1f91-e3a5-4afa-bb12-4fb5c9d9bad4,66f096d8-521b-4090-8052-c188b08821d5,d972139f-46d3-70d4-95ee-d07021c1e04f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_defc84b51432233a,ask_25661763017fbe3d,c94fa5e6-5591-4cd1-bfc4-22d370cc29d9,66f096d8-521b-4090-8052-c188b08821d5,892ba032-4fb0-2f2a-2d8f-428934846a63,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_7308e3c39b4d09ff,ask_5ae24bdf25bb91ef,78c2165e-0a38-4db2-ac09-d6039eb3759d,66f096d8-521b-4090-8052-c188b08821d5,e3ea62c3-59fb-a187-f0f6-e51bf93a608a,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_2a88d044fe17ef7c,ask_ef8ba85d5462e76b,cbac02a7-779d-4173-8e02-2976fab36bfc,66f096d8-521b-4090-8052-c188b08821d5,35be494c-5e24-d3f3-f04f-7dca7f8ab730,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4f7a9e18ae66bc48,ask_0cc11ebbfa10dc0a,3820fa4a-8cb2-4dca-89ac-3948d30bfc83,66f096d8-521b-4090-8052-c188b08821d5,fe3ff5ec-2af1-cb21-c2c0-cc396bd1365d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_d5bf0f8887231405,ask_33180490f1769206,4b8632c8-1372-412a-bad3-28759b5fa4be,66f096d8-521b-4090-8052-c188b08821d5,6755b33c-8e92-81fe-f626-3126779b2910,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_e3d31ff8f81c76f9,ask_762902b660dfad18,0b478eae-9c40-4c9c-9d53-750594a691c5,66f096d8-521b-4090-8052-c188b08821d5,df9523e0-050b-412e-23e4-ec493ce23670,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_3bf369420df3dd6c,ask_52cb116bb2f5bc0e,e0a4066a-e566-4f9b-83e9-0041ce14dc6d,66f096d8-521b-4090-8052-c188b08821d5,aeb0a2ea-1016-05fd-8d81-725ad9daecfc,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_25f01efd49d29841,ask_be4ea6b1fec3618e,88526f43-b6fe-4c17-9859-045fc91347f0,66f096d8-521b-4090-8052-c188b08821d5,4d4fb981-df01-1ba9-fca1-7e88be90e658,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_9dbff1a71000a881,ask_85dfaedb9c09bdc4,52c50a31-bdbc-4cad-ad18-a9b3f89a1174,66f096d8-521b-4090-8052-c188b08821d5,84188eca-8ab0-e523-6326-e6ec6309492e,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c1448ef966fdde92,ask_634ca7e81cb3bb5b,623b4090-a155-4ed4-8291-e1e47cba920d,66f096d8-521b-4090-8052-c188b08821d5,bcef9ca0-cd20-666b-a5cc-02da558abd61,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_16c537982c876499,ask_70ece94cbb92c06f,3f844504-e7ac-4f43-966c-afe9eda9d23e,66f096d8-521b-4090-8052-c188b08821d5,49986d50-0088-b032-ecdb-0fa8ea09177c,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_bf41c2de2062c0aa,ask_6e83e53ab4bf34a0,be40824a-9ea0-4062-a2de-78023f759598,66f096d8-521b-4090-8052-c188b08821d5,d1edebd6-5537-4f36-f0fc-d741f6450603,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_819a0f98d6d02fbc,ask_a26748b3fb9f725a,75b1d8c0-df59-4062-b8d6-e931603042a3,66f096d8-521b-4090-8052-c188b08821d5,f808bffb-5948-7f6a-1914-241e0361e7e5,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b740da76f94daeee,ask_b6001736f31917dd,9dc9f050-cfa6-4cdd-96ee-4d87a76b4d93,66f096d8-521b-4090-8052-c188b08821d5,bf48f3df-d166-0ad2-189d-deb94cef0285,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4d344efc6fbfecd8,ask_e6e948559f468935,2faa07ea-6d97-4a5b-9ae8-58a1d03189ab,66f096d8-521b-4090-8052-c188b08821d5,c9bd2066-9d3f-994f-4614-72224e489bed,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_42bc3e5dbb1e9295,ask_ca7fed03f3b78ebb,8f581531-2ae1-49fe-abaf-c955de1104e2,66f096d8-521b-4090-8052-c188b08821d5,4050a86d-2e6a-e5b6-d5a0-87496334485e,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_462bd1a7e2444011,ask_1a9416b29fffe0e0,7c6ac977-9fa4-4a3e-a05e-624de18d6560,66f096d8-521b-4090-8052-c188b08821d5,b6798498-447b-7a94-52f3-15de8b81b1b6,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_bc31383c5eea7483,ask_0f9990b000c0f4c0,4d544ce1-40d1-4069-882a-8ffefb22d364,66f096d8-521b-4090-8052-c188b08821d5,c1bcb63a-ba77-8256-dcb6-90dfc79eb036,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_b68ddfb81789d3fe,ask_bffa313421342bf0,2cad9563-e49b-47f8-94cf-e8bfee8281a3,66f096d8-521b-4090-8052-c188b08821d5,0abc57c7-62a8-1593-c9ab-a28921738b6f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_4ba19c2c4b36695f,ask_43bc3b2e770aa57b,ea624a81-542b-46d3-9d9e-ecbdeb415807,66f096d8-521b-4090-8052-c188b08821d5,6b4ab09c-7414-6c31-87bb-7957fc2dda28,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_a9d911679030f2e4,ask_17b0d900b62e5a89,7b88cf0a-c477-4730-a2f5-4432479256cc,66f096d8-521b-4090-8052-c188b08821d5,634deee6-eea2-9b46-3389-7689de036d6d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_1183fd48bc2983bd,ask_161e1390333a9dc9,6151dda0-a17d-4234-ab85-d7927b86ed8c,66f096d8-521b-4090-8052-c188b08821d5,26f71acc-4d3e-deb2-fb7e-c295aef315cd,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_c374289f9e60ab9a,ask_ed9eaeb3e6233b7c,282e47f4-8f0d-46f7-aa26-a5337b20cf46,66f096d8-521b-4090-8052-c188b08821d5,911100dd-542a-6bb1-9c54-9acf72ef2dbb,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ddf71a3953335eee,ask_902ecba74c44702f,664fe5bc-6f04-4a8b-a4b4-cbc45239bebd,66f096d8-521b-4090-8052-c188b08821d5,cd8aa7b0-30d6-a7ca-b11c-9f4b6df7d129,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_3fd566e5671c404c,ask_6b9b858ac4d336ae,2cc497fb-335b-437b-b6d5-7fe4f4d0722e,66f096d8-521b-4090-8052-c188b08821d5,1599b8f4-eba5-7117-382a-a4a6f06314ec,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_f6743770337829b0,ask_303ab3293a446017,4664f4c7-f576-4aaf-a7a0-66247d467373,66f096d8-521b-4090-8052-c188b08821d5,6f457ce4-61b1-c772-f5d6-c961c94622fa,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_617841eb2914341f,ask_2ebfd4807f385a76,a11021fd-3a14-4d57-96ed-bdf6a028e23e,66f096d8-521b-4090-8052-c188b08821d5,0df7ca0b-3911-e5e2-d7b1-556090be860f,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_8fd452017b0f9357,ask_3d0373adadb30f5f,bc20a4e7-8f83-4943-a4a9-784f2a2c95de,66f096d8-521b-4090-8052-c188b08821d5,3ca92d15-7f6b-ff11-63b5-b59c076ce418,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_eaf6cf46cf7e0096,ask_2bd0afb8cb08ec28,dba08c98-f508-455d-8758-6a362d529b61,66f096d8-521b-4090-8052-c188b08821d5,426ef42e-bb45-ad6c-0aed-647d6a162d72,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_2107fdd7517d9833,ask_c1006876986de5fd,19d46d3b-935b-4cdc-8e02-aedbfff1c99a,66f096d8-521b-4090-8052-c188b08821d5,c5cae93d-d06e-7c98-fb58-27352448734d,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_207b764d543931a9,ask_606cf3e6330dac2e,bfcc95a2-9657-4ed9-811f-946ff48571a7,66f096d8-521b-4090-8052-c188b08821d5,15a7bf41-6437-90fb-b84a-b3fe79566326,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_ed4b4335b7e09a97,ask_8d20ce9e8af36124,1f97855a-0d4b-4375-b808-8f63ce275217,66f096d8-521b-4090-8052-c188b08821d5,92afb51c-a4a1-bf8a-08da-6ac80bd9e064,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_6856944c8f5092e7,ask_58f5cf5557a83d2d,01ae0463-e397-4c74-8ed5-d504ca710901,66f096d8-521b-4090-8052-c188b08821d5,7325169d-a047-ef28-c33c-dd7fc37b5da9,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_fea72384db32bf16,ask_70a7166f7c23e55f,d42cce19-b08d-4f83-a274-42ba440ada70,66f096d8-521b-4090-8052-c188b08821d5,ebc0fbb4-4c58-bc92-a97d-36d8eaa1cad1,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_03d3090522987cd3,ask_5096a86057eedb50,326f73bd-1198-4f66-8527-a06386532383,66f096d8-521b-4090-8052-c188b08821d5,42adbd2e-8a8d-ad00-481f-9b601aaeb349,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_6180ccf8f17d25a7,ask_dfd483bbdf53a4ff,2e7eadaf-b0e3-4e76-a36f-4dd61a10641d,66f096d8-521b-4090-8052-c188b08821d5,c6b3106b-6d82-baf0-5780-043f9ce122e8,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
dsk_fd8566343eea41f5,ask_ab4a29be76be3b7b,ae03df2b-1271-4d49-87f9-d343da9a0ad4,66f096d8-521b-4090-8052-c188b08821d5,ee4313da-ce21-09be-0c2a-71df7091a439,66f096d8-521b-4090-8052-c188b08821d5,COMMON,Contains,"{""source"":""synthetic"",""confidence"":1.0}",1,2026-06-09 00:55:47
